1.86100,-0.00970,-0.01052,0.00251,1.96546
1.86100,-0.03470,-0.01842,0.01326,1.65438
1.86100,-0.05139,-0.02434,0.02028,1.63330
1.86100,-0.05953,-0.02450,0.02432,1.61195
1.86300,-0.05402,-0.01924,0.02273,1.59403
1.86500,-0.03716,-0.01225,0.01586,1.58583
1.86700,-0.01398,-0.00296,0.00633,1.55195
1.86700,0.01217,0.00888,-0.00411,1.74000
1.86900,0.03618,0.01817,-0.01405,1.64369
1.86900,0.05237,0.02245,-0.02120,1.61765
1.87100,0.05385,0.02228,-0.02197,1.61266
1.87100,0.04514,0.01875,-0.01840,1.61318
1.87300,0.04119,0.01143,-0.01806,1.57033
1.87300,0.00896,0.00477,-0.00342,1.65487
1.87500,-0.01431,-0.00625,0.00576,1.62044
1.87500,-0.03494,-0.01653,0.01380,1.63307
1.87700,-0.03996,-0.02368,0.01472,1.67877
1.87700,-0.05640,-0.02409,0.02285,1.61715
1.87900,-0.05788,-0.02327,0.02377,1.60876
1.87900,-0.04917,-0.01546,0.02115,1.58121
1.88100,-0.03075,-0.00608,0.01402,1.54821
1.88300,-0.00485,0.00395,0.00330,1.36722
1.88300,0.02179,0.01398,-0.00779,1.69941
1.88300,0.04259,0.02105,-0.01662,1.64074
1.88300,0.05262,0.02286,-0.02123,1.61962
1.88300,0.05245,0.02253,-0.02122,1.61795
1.88500,0.03979,0.01414,-0.01675,1.59378
1.88700,0.02269,0.00789,-0.00959,1.59143
1.88900,0.00066,-0.00206,-0.00079,1.20930
1.88900,-0.02376,-0.01093,0.00945,1.62856
1.89100,-0.04448,-0.01990,0.01782,1.62407
1.89100,-0.05722,-0.02499,0.02306,1.62044
1.89300,-0.05689,-0.02450,0.02300,1.61835
1.89300,-0.05689,-0.02031,0.02393,1.59427
1.89500,-0.02623,-0.01085,0.01070,1.61268
1.89500,-0.00214,-0.00115,0.00081,1.65730
1.89700,0.00592,0.01003,-0.00073,3.02501
1.89700,0.02837,0.01825,-0.01013,1.70027
1.89900,0.05139,0.02302,-0.02058,1.62431
1.89900,0.05352,0.02253,-0.02176,1.61505
1.90100,0.04802,0.01743,-0.02013,1.59619
1.90100,0.03535,0.01176,-0.01506,1.58672
1.90300,0.01480,0.00255,-0.00683,1.54144
