145.71400,0.03848,-0.04867,-0.03006,1.32006
145.71800,0.05591,-0.03741,-0.03627,1.38539
145.72200,0.05624,-0.03354,-0.03557,1.39522
145.72600,0.03396,-0.03914,-0.02567,1.33064
145.73000,0.00756,-0.05229,-0.01540,1.12278
145.73400,-0.01488,-0.06684,-0.00741,0.49815
145.73800,-0.02894,-0.07860,-0.00300,-1.41463
145.74200,-0.03988,-0.08057,0.00203,5.90450
145.74500,-0.03437,-0.07761,-0.00006,-133.35498
145.74900,-0.01159,-0.06438,-0.00851,0.65942
145.75400,0.02055,-0.05007,-0.02140,1.24008
145.75800,0.04810,-0.03733,-0.03234,1.37177
145.76200,0.05862,-0.03190,-0.03640,1.40262
145.76500,0.04917,-0.03766,-0.03295,1.37302
145.76900,0.02335,-0.05147,-0.02311,1.25257
145.77300,-0.00904,-0.06684,-0.01033,0.78117
145.77700,-0.03346,-0.07794,-0.00059,-13.19765
145.78100,-0.04160,-0.08057,0.00290,4.59148
145.78500,-0.02911,-0.07613,-0.00237,-2.07529
145.78900,-0.00255,-0.06545,-0.01327,0.95198
145.79400,0.02894,-0.04933,-0.02543,1.28448
145.80000,0.05295,-0.03766,-0.03484,1.37992
145.80400,0.05706,-0.03437,-0.03617,1.39442
145.80900,0.04267,-0.03889,-0.02998,1.35586
145.81400,0.01307,-0.05007,-0.01766,1.18503
145.81900,-0.01759,-0.06627,-0.00593,0.25809
145.82400,-0.03741,-0.07802,0.00137,7.84783
145.83000,-0.03733,-0.08131,0.00059,16.71541
145.83400,-0.02261,-0.07679,-0.00576,0.01864
145.83800,0.00666,-0.06512,-0.01780,1.09353
145.84200,0.03741,-0.04851,-0.02948,1.31720
145.84600,0.03864,-0.03766,-0.02769,1.34889
145.85000,0.05689,-0.03354,-0.03590,1.39618
145.85400,0.05410,-0.03831,-0.03556,1.38030
145.85800,0.03354,-0.05122,-0.02816,1.29786
145.86300,0.00164,-0.06660,-0.01562,1.02632
145.86700,-0.02828,-0.07687,-0.00294,-1.40373
145.87200,-0.04127,-0.08115,0.00260,4.96316
145.87700,-0.03552,-0.07663,0.00073,13.15002
145.88100,-0.01250,-0.06487,-0.00817,0.61745
145.88500,0.01875,-0.05015,-0.02052,1.22841
145.88900,0.04645,-0.03774,-0.03161,1.36736
145.89300,0.05887,-0.03322,-0.03682,1.39975
145.89800,0.05056,-0.03864,-0.03387,1.37323
145.90300,0.02401,-0.05163,-0.02348,1.25564
145.90700,-0.00855,-0.06709,-0.01063,0.79897
145.91200,-0.03330,-0.07770,-0.00062,-12.49998
145.91600,-0.04160,-0.08107,0.00279,4.73279
145.92100,-0.03091,-0.07679,-0.00161,-3.80682
145.92700,-0.00312,-0.06561,-0.01302,0.94000
145.93200,0.02787,-0.04999,-0.02504,1.27822
145.93800,0.05098,-0.03798,-0.03393,1.37561
145.94400,0.05911,-0.03256,-0.03679,1.40168
145.95000,0.04374,-0.03683,-0.03006,1.36383
145.95500,0.01414,-0.05098,-0.01840,1.19215
145.96000,-0.01685,-0.06643,-0.00634,0.33490
145.96400,-0.01784,-0.07819,-0.00845,0.47245
145.96900,-0.03864,-0.08074,0.00138,8.00332
