15.31200,-0.08518,-0.00518,0.04144,1.51389
15.31300,-0.10968,-0.00304,0.05416,1.50624
15.31300,-0.11165,-0.00255,0.05526,1.50512
15.31300,-0.11165,-0.00140,0.05552,1.50280
15.31500,-0.11001,0.00008,0.05502,1.49983
15.31700,-0.10031,0.00222,0.05065,1.49513
15.31900,-0.09603,0.00510,0.04915,1.48848
15.31900,-0.08888,0.00641,0.04586,1.48446
15.32100,-0.08016,0.00526,0.04125,1.48583
15.32100,-0.06972,0.01077,0.03725,1.46788
15.32300,-0.05615,0.01283,0.03093,1.45392
15.32300,-0.03963,0.01570,0.02330,1.42513
15.32500,-0.02171,0.01842,0.01495,1.36308
15.32500,-0.00345,0.02121,0.00644,1.13404
15.32700,0.01496,0.02417,-0.00211,2.77272
15.32700,0.03568,0.02721,-0.01179,1.75639
15.32900,0.05689,0.03034,-0.02171,1.65530
15.32900,0.07983,0.03576,-0.03197,1.62430
15.33100,0.10244,0.03946,-0.04245,1.60329
15.33100,0.12185,0.04366,-0.05122,1.59470
15.33300,0.13706,0.04497,-0.05853,1.58537
15.33300,0.14446,0.04645,-0.06191,1.58338
15.33500,0.14766,0.04530,-0.06376,1.57894
15.33500,0.14750,0.04284,-0.06423,1.57410
15.33700,0.14355,0.04267,-0.06229,1.57611
15.33700,0.14191,0.03938,-0.06220,1.57035
15.33900,0.13607,0.03724,-0.05976,1.56925
15.33900,0.12925,0.03568,-0.05669,1.56993
15.34100,0.12094,0.03576,-0.05252,1.57566
15.34100,0.11099,0.03264,-0.04824,1.57518
15.34300,0.09471,0.02902,-0.04091,1.57883
15.34300,0.07885,0.02721,-0.03338,1.59060
15.34500,0.06101,0.02376,-0.02522,1.60467
15.34500,0.04522,0.02261,-0.01759,1.64286
15.34700,0.02763,0.02097,-0.00915,1.75449
15.34700,0.01020,0.01842,-0.00100,3.53635
15.34900,-0.00855,0.01537,0.00769,1.27791
15.34900,-0.02985,0.01102,0.01737,1.42953
15.35100,-0.05213,0.00567,0.02732,1.47693
15.35100,-0.07350,0.00123,0.03703,1.49630
15.35300,-0.09373,-0.00173,0.04648,1.50413
15.35300,-0.10688,-0.00247,0.05289,1.50518
15.35500,-0.11215,-0.00296,0.05541,1.50593
15.35500,-0.11149,-0.00107,0.05551,1.50214
15.35700,-0.10639,0.00090,0.05340,1.49812
15.35700,-0.10063,-0.00000,0.05032,1.50000
15.35900,-0.09504,0.00485,0.04860,1.48891
15.35900,-0.08641,0.00740,0.04485,1.48167
15.36100,-0.07564,0.00863,0.03974,1.47586
15.36100,-0.06413,0.00970,0.03422,1.46850
15.36300,-0.04826,0.01241,0.02689,1.44870
15.36300,-0.03001,0.01546,0.01844,1.40686
15.36500,-0.01135,0.01932,0.00997,1.28460
15.36500,0.00740,0.01981,0.00070,-1.62989
15.36700,0.00822,0.02483,0.00141,-0.46105
15.36700,0.04473,0.02664,-0.01644,1.68000
15.36900,0.04999,0.03116,-0.01807,1.69161
15.36900,0.07128,0.03478,-0.02791,1.63844
15.37100,0.09176,0.03856,-0.03731,1.61484
15.37100,0.11445,0.04366,-0.04752,1.60208
15.37300,0.13073,0.04629,-0.05508,1.59338
15.37300,0.14232,0.04563,-0.06102,1.58309
15.37300,0.14849,0.04506,-0.06423,1.57794
15.37300,0.14701,0.04284,-0.06398,1.57439
15.37500,0.14306,0.04201,-0.06219,1.57506
15.37700,0.13993,0.04218,-0.06059,1.57734
15.37900,0.13270,0.03774,-0.05796,1.57234
15.37900,0.12596,0.03544,-0.05510,1.57145
15.38100,0.11626,0.03404,-0.05056,1.57480
15.38100,0.10359,0.03231,-0.04462,1.58047
15.38300,0.08732,0.02943,-0.03712,1.58811
15.38300,0.06956,0.02738,-0.02869,1.60602
15.38500,0.05229,0.02549,-0.02048,1.63827
15.38500,0.03601,0.02179,-0.01316,1.68390
15.38700,0.01866,0.02047,-0.00478,1.97564
15.38700,0.00123,0.01792,0.00337,0.90841
15.38900,-0.01940,0.01554,0.01315,1.36875
15.38900,-0.04160,0.01110,0.02327,1.44700
15.38900,-0.06446,0.00633,0.03364,1.47909
15.38900,-0.06734,0.00173,0.03405,1.49437
15.39100,-0.10195,-0.00197,0.05054,1.50434
15.39300,-0.11017,-0.00354,0.05430,1.50723
15.39500,-0.11280,-0.00321,0.05569,1.50640
15.39500,-0.11215,-0.00074,0.05591,1.50147
15.39700,-0.10664,0.00123,0.05359,1.49744
15.39700,-0.10088,0.00354,0.05123,1.49233
