53.27800,0.08929,0.03905,-0.03597,1.62065
53.28200,0.08945,0.02894,-0.03830,1.58397
53.28700,0.02590,0.01628,-0.00933,1.69383
53.28900,-0.01562,0.00132,0.00810,1.48196
53.29200,-0.02097,-0.02006,0.00602,1.86998
53.29500,-0.06446,-0.03815,0.02375,1.67846
53.29800,-0.10121,-0.04900,0.03972,1.63709
53.30100,-0.11108,-0.04769,0.04494,1.61790
53.30600,-0.09751,-0.03667,0.04061,1.60034
53.30900,-0.06216,-0.01957,0.02673,1.58134
53.31200,-0.01644,-0.00099,0.00800,1.51370
53.31500,0.03371,0.02327,-0.01168,1.72127
53.31800,0.07506,0.04136,-0.02834,1.66213
53.32100,0.09817,0.04925,-0.03814,1.64347
53.32400,0.09866,0.04218,-0.03996,1.61728
53.32800,0.07992,0.03034,-0.03322,1.60149
53.33100,0.05081,0.01940,-0.02109,1.60221
53.33500,0.01118,0.00526,-0.00442,1.63223
53.33800,-0.03182,-0.01307,0.01300,1.61170
53.34100,-0.07654,-0.03601,0.03027,1.63219
53.34400,-0.10483,-0.04974,0.04136,1.63363
53.34700,-0.10902,-0.05032,0.04333,1.62903
53.35000,-0.11157,-0.04177,0.04650,1.59979
53.35400,-0.06882,-0.02532,0.02878,1.59776
53.35800,-0.04637,-0.00559,0.02194,1.52831
53.36200,0.00058,0.01899,0.00393,0.96341
53.36500,0.04966,0.03848,-0.01628,1.76263
53.36800,0.08592,0.04818,-0.03225,1.66598
53.37300,0.09948,0.04489,-0.03977,1.62543
53.37600,0.09455,0.03437,-0.03964,1.59634
53.38000,0.06972,0.02269,-0.02982,1.58456
53.38300,0.03716,0.00995,-0.01637,1.56752
53.38600,-0.00362,-0.00863,-0.00011,-7.24986
53.38900,-0.04917,-0.03042,0.01782,1.68965
53.39200,-0.09019,-0.04637,0.03479,1.64809
53.39500,-0.11017,-0.05114,0.04372,1.62996
53.39800,-0.10639,-0.04382,0.04346,1.61205
53.40100,-0.07835,-0.02943,0.03264,1.60021
53.40400,-0.03535,-0.01135,0.01516,1.58318
53.40800,0.01241,0.01266,-0.00339,1.91454
53.41100,0.06092,0.03404,-0.02290,1.66517
53.41400,0.09340,0.04703,-0.03625,1.64415
53.41700,0.10039,0.04818,-0.03949,1.63557
53.42000,0.10129,0.03766,-0.04228,1.59896
53.42300,0.08764,0.02582,-0.03809,1.57532
53.42600,0.06117,0.01332,-0.02763,1.55357
53.42900,0.02384,-0.00329,-0.01265,1.47112
53.43200,-0.01940,-0.02508,0.00413,2.17478
53.43500,-0.06249,-0.04300,0.02169,1.72030
53.43900,-0.09825,-0.05073,0.03785,1.64891
53.44300,-0.11149,-0.05024,0.04458,1.62521
53.44600,-0.10080,-0.03387,0.04287,1.58779
53.45000,-0.06627,-0.01611,0.02955,1.56059
53.45400,-0.01907,0.00592,0.01085,1.43939
53.45800,0.03141,0.00707,-0.01413,1.55559
53.46100,0.07457,0.04440,-0.02742,1.67991
53.46500,0.09767,0.04769,-0.03824,1.63856
53.46900,0.09998,0.04020,-0.04105,1.60881
53.47300,0.08288,0.03724,-0.03316,1.62479
53.47800,0.05188,0.01825,-0.02188,1.59267
53.48200,0.04917,0.00189,-0.02416,1.50870
53.48600,-0.02976,-0.01825,0.01083,1.68734
53.49200,-0.07293,-0.02006,0.03201,1.56964
53.49500,-0.07852,-0.04834,0.02852,1.68837
53.49900,-0.10820,-0.04876,0.04326,1.62521
53.50400,-0.10910,-0.04086,0.04547,1.59985
53.50800,-0.08937,-0.03634,0.03661,1.61029
53.51200,-0.05048,-0.01587,0.02171,1.58119
53.51700,-0.00066,0.00411,0.00124,1.13235
53.52100,0.04604,0.02894,-0.01659,1.69383
53.52500,0.08403,0.04423,-0.03218,1.65271
53.52900,0.10096,0.04571,-0.04032,1.62596
53.53300,0.09471,0.03897,-0.03870,1.61190
53.53700,0.07367,0.02697,-0.03084,1.59716
53.54000,0.03955,0.01990,-0.01535,1.64400
53.54400,-0.00082,0.00395,0.00129,1.15957
53.54700,-0.04670,-0.01661,0.01966,1.59387
53.55100,-0.08592,-0.03766,0.03459,1.62096
53.55500,-0.10886,-0.05048,0.04321,1.62981
53.55800,-0.10688,-0.04785,0.04281,1.62420
53.56200,-0.08107,-0.03914,0.03184,1.63659
53.56500,-0.08074,-0.02212,0.03545,1.56931
53.56800,0.01069,-0.00510,-0.00648,1.41255
53.57200,0.01809,0.02014,-0.00457,1.99000
53.57500,0.06232,0.04012,-0.02224,1.70041
53.57900,0.09208,0.04744,-0.03550,1.64848
53.58200,0.10146,0.04456,-0.04083,1.62128
53.58600,0.08978,0.03289,-0.03758,1.59723
53.59000,0.06249,0.02072,-0.02664,1.58642
53.59400,0.02582,0.00814,-0.01110,1.58148
53.59900,-0.01595,-0.00888,0.00600,1.66438
53.60400,-0.06117,-0.03157,0.02357,1.64884
53.60900,-0.09817,-0.04769,0.03849,1.63767
53.61400,-0.11445,-0.04933,0.04626,1.61848
53.61900,-0.10220,-0.04292,0.04156,1.61474
53.62400,-0.06758,-0.02960,0.02721,1.62085
53.62900,-0.02154,-0.00954,0.00865,1.62249
53.63400,0.02927,0.01266,-0.01182,1.61901
53.63800,0.06956,0.03889,-0.02614,1.66533
53.64200,0.09636,0.04752,-0.03762,1.64036
53.64600,0.09907,0.04662,-0.03918,1.63221
53.64900,0.08477,0.03650,-0.03427,1.61835
53.65400,0.08271,0.02639,-0.03549,1.58263
53.65800,0.05056,0.01266,-0.02247,1.56261
53.66100,0.01299,-0.00337,-0.00724,1.44830
53.66500,-0.03174,-0.02623,0.01004,1.79026
53.67100,-0.07449,-0.04325,0.02763,1.67388
53.67500,-0.10581,-0.05163,0.04143,1.63846
53.67900,-0.11173,-0.04695,0.04543,1.61481
53.68400,-0.09134,-0.03313,0.03831,1.59610
53.68900,-0.05410,-0.01480,0.02376,1.56920
53.69300,-0.00510,0.00526,0.00372,1.34275
53.69800,0.04432,0.02919,-0.01567,1.70694
53.70200,0.08271,0.04506,-0.03134,1.65972
53.70700,0.10047,0.04950,-0.03924,1.64016
53.71200,0.09685,0.04029,-0.03947,1.61340
53.71600,0.07416,0.02763,-0.03094,1.59920
53.72100,0.04193,0.01620,-0.01737,1.60363
53.72600,0.00230,0.00123,-0.00088,1.65625
53.72900,-0.02006,-0.01924,0.00576,1.87143
53.73500,-0.08255,-0.04053,0.03227,1.63958
53.74000,-0.10795,-0.05040,0.04278,1.63091
53.74400,-0.10869,-0.04818,0.04364,1.62267
53.75000,-0.10902,-0.03848,0.04596,1.59302
53.75400,-0.07786,-0.01990,0.03451,1.56406
53.75800,-0.03708,-0.00016,0.01850,1.50099
53.76200,0.01217,0.02434,-0.00068,5.50004
53.76600,0.05739,0.04127,-0.01952,1.73491
53.77000,0.09274,0.04769,-0.03577,1.64811
53.77400,0.10179,0.04316,-0.04130,1.61612
53.77700,0.09143,0.03149,-0.03872,1.59037
53.78100,0.06512,0.02088,-0.02792,1.58312
53.78500,0.02919,0.00567,-0.01333,1.54728
53.79100,-0.01299,-0.01496,0.00317,2.02450
53.79500,-0.05837,-0.03552,0.02129,1.68533
53.79900,-0.09644,-0.04818,0.03751,1.64270
53.80400,-0.11223,-0.05015,0.04497,1.62392
53.80800,-0.10359,-0.04160,0.04255,1.60863
53.81100,-0.07005,-0.02582,0.02929,1.59794
53.81500,-0.02376,-0.00789,0.01013,1.58660
53.81900,0.02697,0.01899,-0.00926,1.72781
53.82400,0.06849,0.03807,-0.02578,1.66404
53.82700,0.09480,0.04678,-0.03700,1.64048
53.83100,0.09948,0.04670,-0.03936,1.63182
53.83500,0.10080,0.03453,-0.04273,1.58980
53.83900,0.08271,0.02319,-0.03620,1.57116
53.84300,0.05278,0.01093,-0.02396,1.55071
53.84700,0.01677,0.00847,-0.00650,1.64466
53.85100,-0.02845,-0.02960,0.00765,1.93011
53.85500,-0.07186,-0.04530,0.02586,1.69463
53.85900,-0.10392,-0.05007,0.04083,1.63624
53.86400,-0.11231,-0.05130,0.04475,1.62737
53.86800,-0.09184,-0.03026,0.03919,1.58577
53.87300,-0.05599,-0.01677,0.02427,1.57679
53.87900,-0.00773,0.00280,0.00449,1.43075
53.88500,0.04242,0.01447,-0.01800,1.58934
53.89200,0.08024,0.03979,-0.03128,1.64136
53.89800,0.09924,0.04662,-0.03926,1.63194
53.90400,0.09899,0.04086,-0.04041,1.61234
53.91000,0.07630,0.03618,-0.03011,1.63350
53.91600,0.04530,0.02055,-0.01808,1.62629
53.92200,0.04144,0.01061,-0.01836,1.56418
53.92700,-0.01809,-0.00699,0.00749,1.60366
53.93200,-0.04432,-0.02672,0.01622,1.68305
53.93700,-0.08575,-0.04629,0.03259,1.65781
53.94200,-0.10968,-0.05032,0.04366,1.62806
53.94700,-0.10746,-0.04448,0.04384,1.61272
53.95200,-0.08172,-0.03058,0.03407,1.59976
53.95700,-0.04029,-0.01217,0.01744,1.57753
53.96100,0.00913,0.00896,-0.00257,1.88721
53.96500,0.05558,0.03206,-0.02066,1.67241
53.97100,0.08929,0.04522,-0.03460,1.64523
53.97700,0.10220,0.04588,-0.04090,1.62462
53.98200,0.09175,0.03807,-0.03742,1.61304
53.98900,0.06577,0.02697,-0.02689,1.61141
53.99500,0.03157,0.01644,-0.01213,1.65060
54.00000,-0.01093,-0.00041,0.00538,1.50850
54.00600,-0.05550,-0.02154,0.02296,1.60424
54.01200,-0.09266,-0.04226,0.03694,1.62712
54.01800,-0.11140,-0.05245,0.04405,1.63232
54.02300,-0.10392,-0.04785,0.04133,1.62865
54.02700,-0.07309,-0.03552,0.02865,1.63773
54.03100,-0.07005,-0.01842,0.03093,1.56615
54.03400,-0.02277,0.00230,0.01190,1.47850
54.03800,0.02656,0.02573,-0.00756,1.87825
54.04200,0.06915,0.04382,-0.02483,1.69606
54.04600,0.09735,0.04769,-0.03808,1.63916
54.05000,0.10055,0.04185,-0.04098,1.61348
54.05300,0.08542,0.02976,-0.03610,1.59161
54.05700,0.05591,0.01809,-0.02393,1.58397
54.06200,0.02039,0.00444,-0.00921,1.55357
54.06700,-0.02458,-0.01579,0.00878,1.69969
54.07200,-0.06906,-0.03683,0.02635,1.65534
54.07600,-0.10318,-0.05015,0.04045,1.63778
54.08000,-0.11190,-0.05073,0.04468,1.62616
54.08400,-0.09562,-0.03897,0.03915,1.61061
54.08800,-0.05796,-0.02368,0.02372,1.61092
54.09200,-0.00995,-0.00345,0.00421,1.59121
54.09500,0.03840,0.01973,-0.01481,1.64801
54.09900,0.03749,0.03963,-0.00994,1.94302
54.10300,0.09874,0.04802,-0.03870,1.63785
54.10700,0.09932,0.04382,-0.03992,1.62197
54.11100,0.09447,0.03371,-0.03974,1.59424
54.11500,0.07679,0.02286,-0.03332,1.57623
54.11900,0.04341,0.00978,-0.01953,1.55566
54.12300,0.00386,-0.00855,-0.00383,1.25209
54.12700,-0.04136,-0.03108,0.01377,1.75075
54.13200,-0.08123,-0.04670,0.03024,1.67160
54.13900,-0.10886,-0.05015,0.04328,1.62875
54.14700,-0.10853,-0.04374,0.04454,1.60911
54.15400,-0.08485,-0.02960,0.03585,1.59174
54.16000,-0.04464,-0.01019,0.02006,1.55648
54.16600,0.00641,0.01200,-0.00054,3.97459
54.17200,0.05377,0.03445,-0.01923,1.69905
54.17800,0.08954,0.04752,-0.03421,1.65436
54.18400,0.10211,0.04834,-0.04031,1.63324
54.19000,0.09447,0.03766,-0.03887,1.60765
54.19600,0.06873,0.02499,-0.02881,1.59639
54.20200,0.03494,0.01480,-0.01418,1.61594
54.20900,-0.00691,-0.00164,0.00309,1.55917
54.21500,-0.00625,-0.02269,-0.00192,0.18572
54.22100,-0.08370,-0.04267,0.03237,1.64649
54.22700,-0.09529,-0.05139,0.03623,1.65761
54.23300,-0.11075,-0.04686,0.04496,1.61582
54.23900,-0.10425,-0.03593,0.04414,1.59044
54.24400,-0.07161,-0.01710,0.03201,1.55937
54.25000,-0.02631,0.00444,0.01414,1.46512
54.25600,0.02236,0.02689,-0.00521,2.07369
54.26300,0.06586,0.04292,-0.02339,1.70387
54.26900,0.09554,0.04818,-0.03706,1.64444
54.27700,0.10170,0.04103,-0.04173,1.60923
54.28500,0.08616,0.02968,-0.03649,1.59039
54.29400,0.05755,0.01899,-0.02456,1.58594
54.30400,0.02138,0.00164,-0.01032,1.51770
54.31300,-0.02335,-0.01817,0.00764,1.76435
54.31900,-0.06758,-0.03831,0.02528,1.66841
54.32700,-0.10236,-0.04777,0.04057,1.63084
54.33300,-0.11190,-0.04900,0.04506,1.62083
54.34000,-0.09751,-0.03955,0.03997,1.60994
54.34600,-0.06117,-0.02203,0.02569,1.59531
54.35300,-0.01472,-0.02129,0.00263,2.40087
54.36000,-0.01217,0.02203,0.01098,1.27704
54.36600,0.03996,0.03979,-0.01114,1.89705
54.37300,0.07975,0.04686,-0.02946,1.67674
54.38000,0.09981,0.04621,-0.03964,1.62952
54.38600,0.09948,0.03272,-0.04247,1.58561
54.39400,0.07794,0.02187,-0.03411,1.57124
54.40100,0.04588,0.00921,-0.02089,1.54897
54.40800,0.00691,0.00674,-0.00195,1.88318
54.41400,-0.03683,-0.03256,0.01118,1.82353
54.42000,-0.08041,-0.04752,0.02964,1.67812
54.42600,-0.10787,-0.05015,0.04279,1.63023
54.43200,-0.10984,-0.04982,0.04385,1.62625
54.43800,-0.08699,-0.03354,0.03604,1.60342
54.44400,-0.04760,-0.02261,0.01878,1.63379
54.44800,0.00329,-0.00099,-0.00186,1.44118
54.45200,0.05163,0.01842,-0.02172,1.59420
54.45600,0.08682,0.04308,-0.03384,1.64147
54.46000,0.08863,0.04662,-0.03396,1.65254
54.46300,0.09496,0.04333,-0.03785,1.62719
54.46700,0.07046,0.03478,-0.02750,1.64051
54.47100,0.06619,0.01965,-0.02873,1.57601
54.47600,0.03486,0.00724,-0.01582,1.55081
54.48000,-0.00888,-0.01036,0.00214,2.03846
54.48400,-0.05459,-0.03116,0.02037,1.66996
54.48900,-0.09307,-0.04851,0.03576,1.65074
54.49300,-0.11182,-0.05089,0.04460,1.62679
54.49700,-0.10392,-0.04259,0.04250,1.61135
54.50200,-0.07317,-0.02894,0.03016,1.60663
54.50700,-0.02894,-0.00847,0.01259,1.57475
54.51200,0.02203,0.01398,-0.00791,1.69631
54.51700,0.06610,0.03544,-0.02518,1.65639
54.52200,0.09439,0.04851,-0.03641,1.64802
54.52600,0.10146,0.04489,-0.04075,1.62239
54.53100,0.08649,0.03642,-0.03515,1.61512
54.53600,0.05805,0.02425,-0.02363,1.61403
54.54000,0.02072,0.01200,-0.00769,1.67340
54.54400,-0.02228,-0.00395,0.01026,1.54272
54.54900,-0.06717,-0.02606,0.02779,1.60419
54.55400,-0.06956,-0.04440,0.02491,1.69802
54.55900,-0.10466,-0.05229,0.04071,1.64271
54.56500,-0.11050,-0.04530,0.04518,1.61140
54.57100,-0.09480,-0.03206,0.04027,1.58847
54.57700,-0.05837,-0.01546,0.02575,1.56669
54.58200,-0.01102,0.00839,0.00737,1.37361
54.58700,0.03798,0.02968,-0.01240,1.76603
54.59200,0.07868,0.04555,-0.02922,1.67321
54.59700,0.09948,0.04802,-0.03907,1.63654
54.60200,0.09883,0.04062,-0.04039,1.61174
54.60700,0.07712,0.02779,-0.03238,1.59535
54.61200,0.04473,0.01636,-0.01873,1.59707
54.61700,0.00625,0.00033,-0.00305,1.51198
54.62300,-0.03881,-0.02047,0.01485,1.65314
