160.38400,-0.13352,-0.01365,0.06373,1.52380
160.39200,-0.14651,-0.01784,0.06929,1.52861
160.39900,-0.15087,-0.01636,0.07180,1.52532
160.40400,-0.14676,-0.01061,0.07102,1.51659
160.40900,-0.13689,-0.00419,0.06751,1.50690
160.41300,-0.12415,0.00378,0.06291,1.49332
160.41700,-0.10606,0.01102,0.05548,1.47794
160.42100,-0.08740,0.01858,0.04783,1.45683
160.42700,-0.06388,0.02680,0.03790,1.42142
160.43100,-0.03971,0.04136,0.02905,1.34180
160.43300,-0.01233,0.05435,0.01824,1.16900
160.43600,-0.01052,0.06791,0.02035,1.12926
160.43800,0.02902,0.07391,0.00191,-2.79114
160.44100,0.03576,0.08082,0.00008,-114.12002
160.44400,0.03872,0.08057,-0.00146,7.64428
160.44700,0.03938,0.07638,-0.00272,4.62271
160.44900,0.03124,0.07219,0.00042,-17.58624
160.45200,0.02195,0.06405,0.00326,-0.68513
160.45400,0.01003,0.05813,0.00790,0.68266
160.45700,-0.00543,0.05130,0.01411,1.09612
160.46100,-0.02162,0.04547,0.02092,1.25846
160.46400,-0.04275,0.03371,0.02887,1.37025
160.46700,-0.06503,0.02179,0.03736,1.43520
160.46900,-0.09258,0.00625,0.04768,1.48544
160.47200,-0.11683,0.00296,0.05907,1.49443
160.47500,-0.13796,-0.01365,0.06595,1.52299
160.47800,-0.14799,-0.01611,0.07041,1.52543
160.48000,-0.14964,-0.01554,0.07136,1.52419
160.48300,-0.14709,-0.01505,0.07020,1.52381
160.48600,-0.13385,-0.00354,0.06614,1.50594
160.48800,-0.11905,0.00263,0.06011,1.49514
160.49100,-0.10458,0.01209,0.05498,1.47557
160.49400,-0.10162,0.01759,0.05472,1.46427
160.49700,-0.07679,0.02672,0.04433,1.43303
160.50000,-0.05615,0.03527,0.03592,1.39088
160.50200,-0.03174,0.05007,0.02699,1.29391
160.50500,-0.00658,0.05870,0.01633,1.10067
160.50800,0.01973,0.07556,0.00692,0.28760
160.51100,0.03470,0.08057,0.00056,-14.56507
160.51400,0.04029,0.08098,-0.00215,5.69153
160.51600,0.03716,0.07926,-0.00097,10.59452
160.51900,0.03058,0.07235,0.00079,-8.73236
160.52200,0.02006,0.06561,0.00455,-0.10241
160.52500,0.00576,0.05747,0.00989,0.85457
160.52800,-0.00970,0.05377,0.01680,1.14437
160.53000,-0.02532,0.04621,0.02293,1.27610
160.53300,-0.04654,0.03683,0.03145,1.36988
160.53600,-0.07104,0.02598,0.04129,1.43009
160.53800,-0.09784,0.01398,0.05203,1.47015
160.54100,-0.10047,-0.00074,0.05007,1.50164
160.54400,-0.13862,-0.01209,0.06662,1.52016
160.54700,-0.14479,-0.01702,0.06861,1.52756
160.55000,-0.14898,-0.01677,0.07076,1.52634
160.55300,-0.14799,-0.01077,0.07160,1.51671
160.55500,-0.13977,-0.00444,0.06890,1.50716
160.55900,-0.12933,0.00214,0.06514,1.49635
160.56100,-0.11247,0.01710,0.06004,1.46835
160.56400,-0.09718,0.01644,0.05224,1.46503
160.56700,-0.07375,0.02491,0.04241,1.43473
160.57000,-0.05015,0.03609,0.03310,1.37883
160.57300,-0.02417,0.05015,0.02323,1.26013
160.57600,0.00247,0.06347,0.01287,0.95209
160.57900,0.02253,0.07490,0.00538,-0.04669
160.58200,0.03675,0.08082,-0.00042,23.10536
160.58500,0.04020,0.08041,-0.00223,5.50004
160.58800,0.03716,0.07753,-0.00135,7.87171
160.59100,0.02993,0.07194,0.00102,-6.31238
160.59400,0.01727,0.06495,0.00580,0.25591
160.59700,0.00444,0.05936,0.01097,0.89883
160.60000,-0.01250,0.05254,0.01792,1.17431
160.60300,-0.01348,0.04506,0.01675,1.20120
160.60600,-0.05040,0.03593,0.03318,1.37970
160.60900,-0.05624,0.02549,0.03378,1.41617
160.61200,-0.07918,0.01085,0.04200,1.47129
160.61500,-0.10507,-0.00263,0.05195,1.50563
